App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
commons-io;NullPrintStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\NullPrintStream.java;55;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
commons-io;NullWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\NullWriter.java;40;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
commons-io;ProxyCollectionWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ProxyCollectionWriter.java;470;23;54;23;0;0;0;0;0;42;6;0;0;0;24;1;0;0;0;24;0;0;5
commons-io;ProxyOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ProxyOutputStream.java;62;5;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-io;ProxyWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ProxyWriter.java;273;21;8;19;0;0;3;0;0;0;0;0;0;0;8;0;0;0;0;21;0;0;3
commons-io;QueueOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\QueueOutputStream.java;122;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3
commons-io;StringBuilderWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\StringBuilderWriter.java;147;13;19;12;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;12;0;0;4
commons-io;TaggedOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\TaggedOutputStream.java;124;3;12;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;5;0;0;3
commons-io;TaggedWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java;111;3;12;2;0;0;0;0;0;4;0;0;0;0;0;1;0;0;3;5;0;0;3
commons-io;TeeOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\TeeOutputStream.java;117;4;0;3;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;3;0;0;2
commons-io;TeeWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java;451;23;54;21;0;0;0;0;0;42;6;0;0;0;24;1;0;0;0;24;0;0;5
commons-io;ThresholdingOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ThresholdingOutputStream.java;107;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;2
commons-io;UncheckedAppendableTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\UncheckedAppendable.java;100;11;7;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;3;0;0;0
commons-io;UncheckedFilterOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\UncheckedFilterOutputStream.java;112;16;6;0;0;0;6;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;3
commons-io;UncheckedFilterWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\UncheckedFilterWriter.java;183;30;13;0;0;0;13;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;4
commons-io;WriterOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\WriterOutputStream.java;205;29;7;6;0;0;13;0;0;1;6;0;0;4;6;0;0;0;0;8;0;0;2
commons-io;XmlStreamWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\XmlStreamWriter.java;167;22;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
commons-io;FullClassNameMatcherTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\serialization\FullClassNameMatcher.java;42;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;MoreComplexObjectTest;C:\Users\Danny\.jnose_projects\commons-io\src\test\java\org\apache\commons\io\serialization\MoreComplexObject.java;103;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;RegexpClassNameMatcherTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\serialization\RegexpClassNameMatcher.java;62;5;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;ValidatingObjectInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\serialization\ValidatingObjectInputStream.java;228;23;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5
commons-io;WildcardClassNameMatcherTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\serialization\WildcardClassNameMatcher.java;50;3;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;StandardLineSeparatorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\StandardLineSeparator.java;65;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;TaggedIOExceptionTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\TaggedIOException.java;45;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;ThreadMonitorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\ThreadMonitor.java;90;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2
commons-io;UncheckedIOExceptionsTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\UncheckedIOExceptions.java;61;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
